sales_id,order_id,product_id,product_type,product_name,size,color,price_per_unit,quantity,total_price,order_date
2406,488,1157,Trousers,High-Waisted,M,red,99,2,198,2021-10-01
2407,489,74,Shirt,Flannel,XL,red,118,3,354,2021-08-30
2408,489,954,Trousers,Slim-Fit,XL,orange,97,1,97,2021-08-30
2409,489,798,Jacket,Pullover,L,indigo,91,3,273,2021-08-30
2410,489,770,Jacket,Pullover,XS,red,91,2,182,2021-08-30
2411,489,1062,Trousers,Joggers,M,yellow,93,2,186,2021-08-30
2412,489,339,Shirt,Mandarin Collar,XL,blue,109,1,109,2021-08-30
2413,490,246,Shirt,Polo,S,red,95,3,285,2021-09-15
2414,490,1016,Trousers,Relaxed Leg,S,red,90,2,180,2021-09-15
2415,490,1206,Trousers,Pleated,S,green,105,2,210,2021-09-15
2416,491,923,Trousers,Drawstring,L,yellow,96,1,96,2021-02-24
2417,491,663,Jacket,Coach,L,violet,93,2,186,2021-02-24
2418,491,843,Trousers,Chinos,L,red,113,1,113,2021-02-24
2419,491,816,Jacket,Shearling,S,yellow,117,3,351,2021-02-24
2420,491,1256,Trousers,Tracksuit Bottoms,S,violet,112,2,224,2021-02-24
2421,492,1043,Trousers,Relaxed Leg,L,indigo,90,3,270,2021-07-24
2422,492,379,Shirt,Henley,XL,indigo,94,3,282,2021-07-24
2423,492,1205,Trousers,Pleated,XS,green,105,2,210,2021-07-24
2424,492,837,Jacket,Shearling,M,violet,117,1,117,2021-07-24
2425,492,1023,Trousers,Relaxed Leg,L,orange,90,1,90,2021-07-24
2426,492,630,Jacket,Coach,XS,red,93,2,186,2021-07-24
2427,492,31,Shirt,Oxford Cloth,S,violet,96,3,288,2021-07-24
2428,493,578,Jacket,Bomber,L,green,100,3,300,2021-04-24
2429,493,466,Jacket,Puffer,S,yellow,118,3,354,2021-04-24
2430,493,1129,Trousers,Cargo Pants,XL,orange,102,3,306,2021-04-24
2431,493,274,Shirt,Polo,XL,indigo,95,1,95,2021-04-24
2432,493,148,Shirt,Linen,L,orange,91,3,273,2021-04-24
2433,493,756,Jacket,Peacoat,S,blue,109,1,109,2021-04-24
2434,494,409,Shirt,Casual Slim Fit,XL,blue,119,3,357,2021-07-31
2435,494,475,Jacket,Puffer,XS,blue,118,3,354,2021-07-31
2436,494,469,Jacket,Puffer,XL,yellow,118,3,354,2021-07-31
2437,494,608,Jacket,Cardigan,L,yellow,112,2,224,2021-07-31
2438,494,491,Jacket,Windbreaker,S,red,102,1,102,2021-07-31
2439,494,502,Jacket,Windbreaker,M,yellow,102,3,306,2021-07-31
2440,494,450,Jacket,Denim,XS,violet,107,2,214,2021-07-31
2441,494,389,Shirt,Casual Slim Fit,XL,red,119,3,357,2021-07-31
2442,495,779,Jacket,Pullover,XL,orange,91,3,273,2021-08-10
2443,495,363,Shirt,Henley,L,yellow,94,2,188,2021-08-10
2444,495,819,Jacket,Shearling,XL,yellow,117,1,117,2021-08-10
2445,496,437,Jacket,Denim,M,green,107,1,107,2021-06-17
2446,496,1254,Trousers,Tracksuit Bottoms,XL,indigo,112,2,224,2021-06-17
2447,496,411,Shirt,Casual Slim Fit,S,indigo,119,3,357,2021-06-17
2448,496,843,Trousers,Chinos,L,red,113,2,226,2021-06-17
2449,496,1222,Trousers,Pleated,M,violet,105,3,315,2021-06-17
2450,496,1173,Trousers,High-Waisted,L,green,99,1,99,2021-06-17
2451,497,968,Trousers,Slim-Fit,L,blue,97,1,97,2021-07-07
2452,497,332,Shirt,Mandarin Collar,M,green,109,3,327,2021-07-07
2453,498,323,Shirt,Mandarin Collar,L,orange,109,2,218,2021-07-15
2454,498,1042,Trousers,Relaxed Leg,M,indigo,90,1,90,2021-07-15
2455,498,132,Shirt,Denim,M,indigo,92,2,184,2021-07-15
2456,498,1116,Trousers,Cropped,S,violet,115,1,115,2021-07-15
2457,499,180,Shirt,Camp Collared,XS,orange,98,1,98,2021-10-24
2458,499,1022,Trousers,Relaxed Leg,M,orange,90,1,90,2021-10-24
2459,499,17,Shirt,Oxford Cloth,M,green,96,2,192,2021-10-24
2460,499,1217,Trousers,Pleated,M,indigo,105,3,315,2021-10-24
2461,499,96,Shirt,Flannel,S,indigo,118,3,354,2021-10-24
2462,499,1104,Trousers,Cropped,XL,green,115,3,345,2021-10-24
2463,499,889,Trousers,Cords,XL,yellow,94,3,282,2021-10-24
2464,499,132,Shirt,Denim,M,indigo,92,3,276,2021-10-24
2465,500,1169,Trousers,High-Waisted,XL,yellow,99,1,99,2021-01-15
2466,500,112,Shirt,Denim,M,orange,92,2,184,2021-01-15
2467,500,100,Shirt,Flannel,XS,violet,118,2,236,2021-01-15
2468,500,284,Shirt,Cuban Collar,XL,red,105,2,210,2021-01-15
2469,500,1012,Trousers,Wool,M,violet,106,2,212,2021-01-15
2470,500,965,Trousers,Slim-Fit,XS,blue,97,1,97,2021-01-15
2471,500,943,Trousers,Drawstring,L,violet,96,1,96,2021-01-15
2472,501,227,Shirt,Chambray,M,green,106,1,106,2021-02-16
2473,501,1082,Trousers,Joggers,M,violet,93,2,186,2021-02-16
2474,501,1029,Trousers,Relaxed Leg,XL,yellow,90,2,180,2021-02-16
2475,501,193,Shirt,Camp Collared,L,green,98,1,98,2021-02-16
2476,501,409,Shirt,Casual Slim Fit,XL,blue,119,3,357,2021-02-16
2477,501,737,Jacket,Peacoat,M,red,109,2,218,2021-02-16
2478,501,808,Jacket,Shearling,L,red,117,1,117,2021-02-16
2479,501,667,Jacket,Parka,M,red,113,1,113,2021-02-16
2480,502,254,Shirt,Polo,XL,orange,95,3,285,2021-02-18
2481,502,978,Trousers,Slim-Fit,L,violet,97,2,194,2021-02-18
2482,502,1199,Trousers,Pleated,XL,orange,105,3,315,2021-02-18
2483,502,1107,Trousers,Cropped,M,blue,115,3,345,2021-02-18
2484,502,7,Shirt,Oxford Cloth,M,orange,96,2,192,2021-02-18
2485,502,720,Jacket,Trench Coat,XS,blue,119,1,119,2021-02-18
2486,502,396,Shirt,Casual Slim Fit,S,yellow,119,3,357,2021-02-18
2487,503,1073,Trousers,Joggers,L,blue,93,2,186,2021-08-19
2488,503,974,Trousers,Slim-Fit,XL,indigo,97,1,97,2021-08-19
2489,503,526,Jacket,Leather,S,red,98,3,294,2021-08-19
2490,503,606,Jacket,Cardigan,S,yellow,112,2,224,2021-08-19
2491,503,336,Shirt,Mandarin Collar,S,blue,109,2,218,2021-08-19
2492,503,722,Jacket,Trench Coat,M,blue,119,2,238,2021-08-19
2493,504,754,Jacket,Peacoat,XL,green,109,3,327,2021-01-13
2494,504,425,Jacket,Denim,XS,orange,107,1,107,2021-01-13
2495,504,1068,Trousers,Joggers,L,green,93,2,186,2021-01-13
2496,504,618,Jacket,Cardigan,L,blue,112,3,336,2021-01-13
2497,504,350,Shirt,Henley,XS,red,94,1,94,2021-01-13
2498,504,554,Jacket,Leather,XL,indigo,98,1,98,2021-01-13
2499,504,1086,Trousers,Cropped,S,red,115,3,345,2021-01-13
2500,505,1024,Trousers,Relaxed Leg,XL,orange,90,3,270,2021-08-17
2501,505,210,Shirt,Chambray,XS,red,106,3,318,2021-08-17
2502,505,1009,Trousers,Wool,XL,indigo,106,2,212,2021-08-17
2503,505,485,Jacket,Puffer,XS,violet,118,2,236,2021-08-17
2504,505,736,Jacket,Peacoat,S,red,109,1,109,2021-08-17
2505,505,413,Shirt,Casual Slim Fit,L,indigo,119,2,238,2021-08-17
2506,506,822,Jacket,Shearling,M,green,117,2,234,2021-09-11
2507,506,839,Jacket,Shearling,XL,violet,117,2,234,2021-09-11
2508,506,1029,Trousers,Relaxed Leg,XL,yellow,90,2,180,2021-09-11
2509,506,757,Jacket,Peacoat,M,blue,109,2,218,2021-09-11
2510,506,1078,Trousers,Joggers,L,indigo,93,3,279,2021-09-11
2511,507,1145,Trousers,Cargo Pants,XS,indigo,102,1,102,2021-06-20
2512,507,310,Shirt,Cuban Collar,XS,violet,105,3,315,2021-06-20
2513,507,860,Trousers,Chinos,XS,blue,113,2,226,2021-06-20
2514,507,814,Jacket,Shearling,XL,orange,117,1,117,2021-06-20
2515,507,504,Jacket,Windbreaker,XL,yellow,102,1,102,2021-06-20
2516,508,1047,Trousers,Relaxed Leg,M,violet,90,1,90,2021-07-17
2517,508,773,Jacket,Pullover,L,red,91,2,182,2021-07-17
2518,508,400,Shirt,Casual Slim Fit,XS,green,119,3,357,2021-07-17
2519,508,632,Jacket,Coach,M,red,93,2,186,2021-07-17
2520,508,1017,Trousers,Relaxed Leg,M,red,90,2,180,2021-07-17
2521,508,16,Shirt,Oxford Cloth,S,green,96,2,192,2021-07-17
2522,508,718,Jacket,Trench Coat,L,green,119,1,119,2021-07-17
2523,508,24,Shirt,Oxford Cloth,XL,blue,96,1,96,2021-07-17
2524,508,506,Jacket,Windbreaker,S,green,102,1,102,2021-07-17
2525,509,457,Jacket,Puffer,M,red,118,2,236,2021-01-02
2526,509,126,Shirt,Denim,S,blue,92,2,184,2021-01-02
2527,509,841,Trousers,Chinos,S,red,113,3,339,2021-01-02
2528,509,513,Jacket,Windbreaker,L,blue,102,3,306,2021-01-02
2529,509,624,Jacket,Cardigan,XL,indigo,112,2,224,2021-01-02
2530,510,643,Jacket,Coach,L,yellow,93,1,93,2021-09-29
2531,510,1241,Trousers,Tracksuit Bottoms,S,green,112,3,336,2021-09-29
2532,510,49,Shirt,Dress,XL,yellow,104,1,104,2021-09-29
2533,510,893,Trousers,Cords,L,green,94,1,94,2021-09-29
2534,510,1034,Trousers,Relaxed Leg,XL,green,90,3,270,2021-09-29
2535,510,1023,Trousers,Relaxed Leg,L,orange,90,2,180,2021-09-29
2536,510,1158,Trousers,High-Waisted,L,red,99,3,297,2021-09-29
2537,510,413,Shirt,Casual Slim Fit,L,indigo,119,2,238,2021-09-29
2538,511,608,Jacket,Cardigan,L,yellow,112,1,112,2021-08-22
2539,511,1252,Trousers,Tracksuit Bottoms,M,indigo,112,2,224,2021-08-22
2540,511,147,Shirt,Linen,M,orange,91,2,182,2021-08-22
2541,511,1220,Trousers,Pleated,XS,violet,105,3,315,2021-08-22
2542,511,565,Jacket,Bomber,XS,orange,100,2,200,2021-08-22
2543,511,758,Jacket,Peacoat,L,blue,109,3,327,2021-08-22
2544,511,1094,Trousers,Cropped,XL,orange,115,2,230,2021-08-22
2545,511,681,Jacket,Parka,S,green,113,3,339,2021-08-22
2546,512,818,Jacket,Shearling,L,yellow,117,3,351,2021-10-13
2547,512,589,Jacket,Bomber,XL,indigo,100,2,200,2021-10-13
2548,513,843,Trousers,Chinos,L,red,113,2,226,2021-05-24
2549,513,1054,Trousers,Joggers,XL,red,93,1,93,2021-05-24
2550,514,239,Shirt,Chambray,XL,indigo,106,1,106,2021-07-12
2551,514,816,Jacket,Shearling,S,yellow,117,1,117,2021-07-12
2552,514,210,Shirt,Chambray,XS,red,106,2,212,2021-07-12
2553,515,576,Jacket,Bomber,S,green,100,1,100,2021-05-23
2554,515,1007,Trousers,Wool,M,indigo,106,3,318,2021-05-23
2555,515,817,Jacket,Shearling,M,yellow,117,1,117,2021-05-23
2556,515,1057,Trousers,Joggers,M,orange,93,2,186,2021-05-23
2557,515,346,Shirt,Mandarin Collar,S,violet,109,1,109,2021-05-23
2558,515,1181,Trousers,High-Waisted,S,indigo,99,1,99,2021-05-23
2559,515,860,Trousers,Chinos,XS,blue,113,3,339,2021-05-23
2560,516,1093,Trousers,Cropped,L,orange,115,2,230,2021-05-21
2561,516,1092,Trousers,Cropped,M,orange,115,2,230,2021-05-21
2562,516,399,Shirt,Casual Slim Fit,XL,yellow,119,1,119,2021-05-21
2563,516,1121,Trousers,Cargo Pants,S,red,102,3,306,2021-05-21
2564,517,182,Shirt,Camp Collared,M,orange,98,2,196,2021-06-23
2565,517,1033,Trousers,Relaxed Leg,L,green,90,3,270,2021-06-23
2566,517,269,Shirt,Polo,XL,blue,95,3,285,2021-06-23
2567,517,884,Trousers,Cords,XL,orange,94,3,282,2021-06-23
2568,517,465,Jacket,Puffer,XS,yellow,118,3,354,2021-06-23
2569,517,990,Trousers,Wool,XS,yellow,106,3,318,2021-06-23
2570,517,1149,Trousers,Cargo Pants,XL,indigo,102,3,306,2021-06-23
2571,517,775,Jacket,Pullover,XS,orange,91,2,182,2021-06-23
2572,517,1209,Trousers,Pleated,XL,green,105,1,105,2021-06-23
2573,518,199,Shirt,Camp Collared,XL,blue,98,2,196,2021-06-03
2574,518,781,Jacket,Pullover,S,yellow,91,2,182,2021-06-03
2575,518,816,Jacket,Shearling,S,yellow,117,1,117,2021-06-03
2576,518,934,Trousers,Drawstring,XL,blue,96,3,288,2021-06-03
2577,518,740,Jacket,Peacoat,XS,orange,109,3,327,2021-06-03
2578,519,230,Shirt,Chambray,XS,blue,106,3,318,2021-08-23
2579,519,1029,Trousers,Relaxed Leg,XL,yellow,90,2,180,2021-08-23
2580,519,156,Shirt,Linen,S,green,91,2,182,2021-08-23
2581,519,823,Jacket,Shearling,L,green,117,1,117,2021-08-23
2582,519,550,Jacket,Leather,XS,indigo,98,1,98,2021-08-23
2583,519,391,Shirt,Casual Slim Fit,S,orange,119,2,238,2021-08-23
2584,519,161,Shirt,Linen,S,blue,91,2,182,2021-08-23
2585,519,924,Trousers,Drawstring,XL,yellow,96,1,96,2021-08-23
2586,519,652,Jacket,Coach,M,blue,93,2,186,2021-08-23
2587,520,920,Trousers,Drawstring,XS,yellow,96,2,192,2021-02-04
2588,520,1136,Trousers,Cargo Pants,S,green,102,2,204,2021-02-04
2589,520,30,Shirt,Oxford Cloth,XS,violet,96,3,288,2021-02-04
2590,520,465,Jacket,Puffer,XS,yellow,118,2,236,2021-02-04
2591,520,1091,Trousers,Cropped,S,orange,115,2,230,2021-02-04
2592,520,975,Trousers,Slim-Fit,XS,violet,97,1,97,2021-02-04
2593,520,138,Shirt,Denim,L,violet,92,1,92,2021-02-04
2594,520,954,Trousers,Slim-Fit,XL,orange,97,3,291,2021-02-04
2595,520,1052,Trousers,Joggers,M,red,93,2,186,2021-02-04
2596,520,204,Shirt,Camp Collared,XL,indigo,98,1,98,2021-02-04
2597,521,405,Shirt,Casual Slim Fit,XS,blue,119,1,119,2021-03-17
2598,521,491,Jacket,Windbreaker,S,red,102,3,306,2021-03-17
2599,521,382,Shirt,Henley,M,violet,94,3,282,2021-03-17
2600,521,625,Jacket,Cardigan,XS,violet,112,1,112,2021-03-17
2601,521,722,Jacket,Trench Coat,M,blue,119,3,357,2021-03-17
2602,521,135,Shirt,Denim,XS,violet,92,1,92,2021-03-17
2603,521,476,Jacket,Puffer,S,blue,118,3,354,2021-03-17
2604,521,174,Shirt,Linen,XL,violet,91,1,91,2021-03-17
2605,522,433,Jacket,Denim,L,yellow,107,3,321,2021-03-19
2606,522,924,Trousers,Drawstring,XL,yellow,96,2,192,2021-03-19
2607,522,713,Jacket,Trench Coat,L,yellow,119,2,238,2021-03-19
2608,523,1068,Trousers,Joggers,L,green,93,3,279,2021-04-25
2609,523,354,Shirt,Henley,XL,red,94,1,94,2021-04-25
2610,523,727,Jacket,Trench Coat,M,indigo,119,3,357,2021-04-25
2611,523,727,Jacket,Trench Coat,M,indigo,119,2,238,2021-04-25
2612,523,221,Shirt,Chambray,S,yellow,106,3,318,2021-04-25
2613,523,864,Trousers,Chinos,XL,blue,113,3,339,2021-04-25
2614,524,794,Jacket,Pullover,XL,blue,91,3,273,2021-07-21
2615,524,179,Shirt,Camp Collared,XL,red,98,1,98,2021-07-21
2616,524,485,Jacket,Puffer,XS,violet,118,3,354,2021-07-21
2617,525,1091,Trousers,Cropped,S,orange,115,3,345,2021-09-25
2618,525,848,Trousers,Chinos,L,orange,113,3,339,2021-09-25
2619,525,1192,Trousers,Pleated,M,red,105,3,315,2021-09-25
2620,525,45,Shirt,Dress,XS,yellow,104,2,208,2021-09-25
2621,525,727,Jacket,Trench Coat,M,indigo,119,3,357,2021-09-25
2622,525,361,Shirt,Henley,S,yellow,94,2,188,2021-09-25
2623,526,1112,Trousers,Cropped,M,indigo,115,1,115,2021-05-16
2624,526,879,Trousers,Cords,XL,red,94,2,188,2021-05-16
2625,526,251,Shirt,Polo,S,orange,95,3,285,2021-05-16
2626,526,1122,Trousers,Cargo Pants,M,red,102,3,306,2021-05-16
2627,526,343,Shirt,Mandarin Collar,L,indigo,109,2,218,2021-05-16
2628,526,1030,Trousers,Relaxed Leg,XS,green,90,3,270,2021-05-16
2629,527,350,Shirt,Henley,XS,red,94,3,282,2021-09-13
2630,527,594,Jacket,Bomber,XL,violet,100,1,100,2021-09-13
2631,527,415,Shirt,Casual Slim Fit,XS,violet,119,2,238,2021-09-13
2632,527,114,Shirt,Denim,XL,orange,92,1,92,2021-09-13
2633,527,519,Jacket,Windbreaker,XL,indigo,102,2,204,2021-09-13
2634,527,440,Jacket,Denim,XS,blue,107,3,321,2021-09-13
2635,527,788,Jacket,Pullover,L,green,91,1,91,2021-09-13
2636,527,156,Shirt,Linen,S,green,91,1,91,2021-09-13
2637,528,297,Shirt,Cuban Collar,M,green,105,2,210,2021-09-16
2638,528,366,Shirt,Henley,S,green,94,2,188,2021-09-16
2639,528,895,Trousers,Cords,XS,blue,94,1,94,2021-09-16
2640,528,472,Jacket,Puffer,M,green,118,3,354,2021-09-16
2641,528,1089,Trousers,Cropped,XL,red,115,1,115,2021-09-16
2642,528,1168,Trousers,High-Waisted,L,yellow,99,2,198,2021-09-16
2643,529,291,Shirt,Cuban Collar,S,yellow,105,2,210,2021-01-10
2644,529,937,Trousers,Drawstring,M,indigo,96,3,288,2021-01-10
2645,529,1194,Trousers,Pleated,XL,red,105,2,210,2021-01-10
2646,530,1073,Trousers,Joggers,L,blue,93,3,279,2021-01-07
2647,530,274,Shirt,Polo,XL,indigo,95,2,190,2021-01-07
2648,530,757,Jacket,Peacoat,M,blue,109,3,327,2021-01-07
2649,530,277,Shirt,Polo,M,violet,95,2,190,2021-01-07
2650,530,718,Jacket,Trench Coat,L,green,119,1,119,2021-01-07
2651,530,1124,Trousers,Cargo Pants,XL,red,102,3,306,2021-01-07
2652,530,657,Jacket,Coach,M,indigo,93,1,93,2021-01-07
2653,530,703,Jacket,Trench Coat,L,red,119,2,238,2021-01-07
2654,530,458,Jacket,Puffer,L,red,118,2,236,2021-01-07
2655,530,719,Jacket,Trench Coat,XL,green,119,3,357,2021-01-07
2656,530,1097,Trousers,Cropped,M,yellow,115,1,115,2021-01-07
2657,531,611,Jacket,Cardigan,S,green,112,2,224,2021-01-14
2658,531,829,Jacket,Shearling,XL,blue,117,2,234,2021-01-14
2659,531,466,Jacket,Puffer,S,yellow,118,2,236,2021-01-14
2660,531,1155,Trousers,High-Waisted,XS,red,99,3,297,2021-01-14
2661,532,343,Shirt,Mandarin Collar,L,indigo,109,1,109,2021-09-08
2662,532,980,Trousers,Wool,XS,red,106,2,212,2021-09-08
2663,532,1255,Trousers,Tracksuit Bottoms,XS,violet,112,1,112,2021-09-08
2664,532,60,Shirt,Dress,XS,indigo,104,2,208,2021-09-08
2665,533,1199,Trousers,Pleated,XL,orange,105,2,210,2021-06-04
2666,533,344,Shirt,Mandarin Collar,XL,indigo,109,3,327,2021-06-04
2667,533,618,Jacket,Cardigan,L,blue,112,1,112,2021-06-04
2668,534,276,Shirt,Polo,S,violet,95,3,285,2021-09-23
2669,535,928,Trousers,Drawstring,L,green,96,3,288,2021-01-25
2670,535,707,Jacket,Trench Coat,M,orange,119,3,357,2021-01-25
2671,535,58,Shirt,Dress,L,blue,104,1,104,2021-01-25
2672,535,946,Trousers,Slim-Fit,S,red,97,2,194,2021-01-25
2673,535,1224,Trousers,Pleated,XL,violet,105,2,210,2021-01-25
2674,535,164,Shirt,Linen,XL,blue,91,1,91,2021-01-25
2675,537,1022,Trousers,Relaxed Leg,M,orange,90,3,270,2021-02-14
2676,537,1248,Trousers,Tracksuit Bottoms,L,blue,112,3,336,2021-02-14
2677,537,1232,Trousers,Tracksuit Bottoms,M,orange,112,3,336,2021-02-14
2678,538,279,Shirt,Polo,XL,violet,95,1,95,2021-01-04
2679,538,494,Jacket,Windbreaker,XL,red,102,1,102,2021-01-04
2680,538,351,Shirt,Henley,S,red,94,3,282,2021-01-04
2681,538,74,Shirt,Flannel,XL,red,118,2,236,2021-01-04
2682,538,33,Shirt,Oxford Cloth,L,violet,96,1,96,2021-01-04
2683,538,1023,Trousers,Relaxed Leg,L,orange,90,1,90,2021-01-04
2684,538,213,Shirt,Chambray,L,red,106,1,106,2021-01-04
2685,538,810,Jacket,Shearling,XS,orange,117,2,234,2021-01-04
2686,539,1229,Trousers,Tracksuit Bottoms,XL,red,112,2,224,2021-01-03
2687,539,437,Jacket,Denim,M,green,107,1,107,2021-01-03
2688,539,613,Jacket,Cardigan,L,green,112,3,336,2021-01-03
2689,539,524,Jacket,Windbreaker,XL,violet,102,3,306,2021-01-03
2690,539,1098,Trousers,Cropped,L,yellow,115,3,345,2021-01-03
2691,540,81,Shirt,Flannel,S,yellow,118,2,236,2021-03-21
2692,540,406,Shirt,Casual Slim Fit,S,blue,119,2,238,2021-03-21
2693,540,751,Jacket,Peacoat,S,green,109,2,218,2021-03-21
2694,540,554,Jacket,Leather,XL,indigo,98,1,98,2021-03-21
2695,540,786,Jacket,Pullover,S,green,91,2,182,2021-03-21
2696,540,631,Jacket,Coach,S,red,93,3,279,2021-03-21
2697,541,487,Jacket,Puffer,M,violet,118,3,354,2021-08-20
2698,541,385,Shirt,Casual Slim Fit,XS,red,119,1,119,2021-08-20
2699,541,1126,Trousers,Cargo Pants,S,orange,102,2,204,2021-08-20
2700,541,857,Trousers,Chinos,M,green,113,1,113,2021-08-20
2701,542,507,Jacket,Windbreaker,M,green,102,3,306,2021-02-10
2702,542,969,Trousers,Slim-Fit,XL,blue,97,1,97,2021-02-10
2703,542,1045,Trousers,Relaxed Leg,XS,violet,90,3,270,2021-02-10
2704,542,1127,Trousers,Cargo Pants,M,orange,102,2,204,2021-02-10
2705,542,931,Trousers,Drawstring,S,blue,96,2,192,2021-02-10
2706,542,821,Jacket,Shearling,S,green,117,3,351,2021-02-10
2707,543,17,Shirt,Oxford Cloth,M,green,96,1,96,2021-07-28
2708,543,1092,Trousers,Cropped,M,orange,115,1,115,2021-07-28
2709,543,1106,Trousers,Cropped,S,blue,115,2,230,2021-07-28
2710,543,1046,Trousers,Relaxed Leg,S,violet,90,2,180,2021-07-28
2711,543,1205,Trousers,Pleated,XS,green,105,1,105,2021-07-28
2712,543,1204,Trousers,Pleated,XL,yellow,105,2,210,2021-07-28
2713,543,1108,Trousers,Cropped,L,blue,115,2,230,2021-07-28
2714,544,337,Shirt,Mandarin Collar,M,blue,109,1,109,2021-03-05
2715,544,580,Jacket,Bomber,XS,blue,100,1,100,2021-03-05
2716,544,616,Jacket,Cardigan,S,blue,112,3,336,2021-03-05
2717,544,1080,Trousers,Joggers,XS,violet,93,3,279,2021-03-05
2718,544,75,Shirt,Flannel,XS,orange,118,2,236,2021-03-05
2719,544,631,Jacket,Coach,S,red,93,3,279,2021-03-05
2720,544,350,Shirt,Henley,XS,red,94,2,188,2021-03-05
2721,545,422,Jacket,Denim,M,red,107,3,321,2021-06-21
2722,545,921,Trousers,Drawstring,S,yellow,96,2,192,2021-06-21
2723,545,419,Shirt,Casual Slim Fit,XL,violet,119,1,119,2021-06-21
2724,545,1242,Trousers,Tracksuit Bottoms,M,green,112,3,336,2021-06-21
2725,545,823,Jacket,Shearling,L,green,117,3,351,2021-06-21
2726,545,600,Jacket,Cardigan,XS,orange,112,1,112,2021-06-21
2727,545,355,Shirt,Henley,XS,orange,94,1,94,2021-06-21
2728,545,586,Jacket,Bomber,S,indigo,100,1,100,2021-06-21
2729,545,1172,Trousers,High-Waisted,M,green,99,2,198,2021-06-21
2730,545,646,Jacket,Coach,S,green,93,2,186,2021-06-21
2731,545,977,Trousers,Slim-Fit,M,violet,97,3,291,2021-06-21
2732,546,153,Shirt,Linen,L,yellow,91,2,182,2021-04-29
2733,546,352,Shirt,Henley,M,red,94,3,282,2021-04-29
2734,546,79,Shirt,Flannel,XL,orange,118,1,118,2021-04-29
2735,546,961,Trousers,Slim-Fit,S,green,97,2,194,2021-04-29
2736,546,344,Shirt,Mandarin Collar,XL,indigo,109,1,109,2021-04-29
2737,547,498,Jacket,Windbreaker,L,orange,102,3,306,2021-10-19
2738,547,1162,Trousers,High-Waisted,M,orange,99,3,297,2021-10-19
2739,547,1168,Trousers,High-Waisted,L,yellow,99,3,297,2021-10-19
2740,547,941,Trousers,Drawstring,S,violet,96,3,288,2021-10-19
2741,547,384,Shirt,Henley,XL,violet,94,1,94,2021-10-19
2742,547,1245,Trousers,Tracksuit Bottoms,XS,blue,112,3,336,2021-10-19
2743,547,479,Jacket,Puffer,XL,blue,118,2,236,2021-10-19
2744,547,1162,Trousers,High-Waisted,M,orange,99,1,99,2021-10-19
2745,547,48,Shirt,Dress,L,yellow,104,2,208,2021-10-19
2746,548,141,Shirt,Linen,S,red,91,3,273,2021-07-17
2747,548,831,Jacket,Shearling,S,indigo,117,2,234,2021-07-17
2748,549,286,Shirt,Cuban Collar,S,orange,105,3,315,2021-06-02
2749,550,63,Shirt,Dress,L,indigo,104,3,312,2021-08-04
2750,550,707,Jacket,Trench Coat,M,orange,119,2,238,2021-08-04
2751,550,399,Shirt,Casual Slim Fit,XL,yellow,119,1,119,2021-08-04
2752,550,623,Jacket,Cardigan,L,indigo,112,2,224,2021-08-04
2753,550,1233,Trousers,Tracksuit Bottoms,L,orange,112,3,336,2021-08-04
2754,550,97,Shirt,Flannel,M,indigo,118,1,118,2021-08-04
2755,551,1091,Trousers,Cropped,S,orange,115,3,345,2021-09-16
2756,552,610,Jacket,Cardigan,XS,green,112,2,224,2021-01-10
2757,552,857,Trousers,Chinos,M,green,113,3,339,2021-01-10
2758,552,898,Trousers,Cords,L,blue,94,2,188,2021-01-10
2759,552,1138,Trousers,Cargo Pants,L,green,102,2,204,2021-01-10
2760,552,1114,Trousers,Cropped,XL,indigo,115,3,345,2021-01-10
2761,552,84,Shirt,Flannel,XL,yellow,118,3,354,2021-01-10
2762,553,946,Trousers,Slim-Fit,S,red,97,3,291,2021-03-06
2763,553,658,Jacket,Coach,L,indigo,93,1,93,2021-03-06
2764,553,1118,Trousers,Cropped,L,violet,115,2,230,2021-03-06
2765,553,973,Trousers,Slim-Fit,L,indigo,97,1,97,2021-03-06
2766,553,303,Shirt,Cuban Collar,L,blue,105,1,105,2021-03-06
2767,554,1127,Trousers,Cargo Pants,M,orange,102,3,306,2021-05-07
2768,554,870,Trousers,Chinos,XS,violet,113,2,226,2021-05-07
2769,555,282,Shirt,Cuban Collar,M,red,105,2,210,2021-09-03
2770,555,358,Shirt,Henley,L,orange,94,2,188,2021-09-03
2771,555,575,Jacket,Bomber,XS,green,100,1,100,2021-09-03
2772,555,526,Jacket,Leather,S,red,98,3,294,2021-09-03
2773,555,3,Shirt,Oxford Cloth,L,red,96,1,96,2021-09-03
2774,555,928,Trousers,Drawstring,L,green,96,1,96,2021-09-03
2775,556,202,Shirt,Camp Collared,M,indigo,98,2,196,2021-07-30
2776,556,459,Jacket,Puffer,XL,red,118,2,236,2021-07-30
2777,556,595,Jacket,Cardigan,XS,red,112,2,224,2021-07-30
2778,556,530,Jacket,Leather,XS,orange,98,2,196,2021-07-30
2779,556,968,Trousers,Slim-Fit,L,blue,97,3,291,2021-07-30
2780,556,238,Shirt,Chambray,L,indigo,106,2,212,2021-07-30
2781,557,850,Trousers,Chinos,XS,yellow,113,3,339,2021-04-19
2782,557,1003,Trousers,Wool,L,blue,106,3,318,2021-04-19
2783,557,1070,Trousers,Joggers,XS,blue,93,1,93,2021-04-19
2784,557,350,Shirt,Henley,XS,red,94,3,282,2021-04-19
